Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,12:07:35,20:07:35,-08:00,+37.4410790,-122.4163746,2199,3DDiff,504473.4,114.6,317,-40,43,-3.40,305.7,1.3,11,1900,2269,-617,111.1,113,-1.28,-1.59,0.017,1.007,-0.165,-0.156,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.4,317,317,0.004,+0.02,1549,LPV,+0.01,0,,,AP,GPS,GP,-0.4,-1.2,,-0.3,,-755.8,,+1,+12,-13.2,6.6,1358,1700,5.3,86,040007FF N100 N100,34,,,1200,ALT,151,10,13,31.6,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,274,272,270,278,1420,1385,1415,1420,0,25,,,101
2022-02-25,12:07:36,20:07:36,-08:00,+37.4414646,-122.4168294,2188,3DDiff,504474.4,114.3,317,-40,43,-3.57,305.7,1.3,11,1890,2259,-677,110.6,113,-1.60,-0.26,0.014,0.960,-0.166,-0.138,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.4,317,317,0.004,+0.02,1543,LPV,+0.01,0,,,AP,GPS,GP,-0.3,-1.4,,-0.2,,-761.9,,-4,+12,-13.2,6.6,1349,1700,5.3,85,040007FF N100 N100,44,,,1200,ALT,151,10,13,31.6,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,274,272,269,278,1420,1385,1420,1420,0,25,,,101
2022-02-25,12:07:37,20:07:37,-08:00,+37.4418493,-122.4172834,2176,3DDiff,504475.4,114.0,317,-40,43,-3.50,306.0,1.3,11,1879,2248,-661,110.1,112,-1.71,0.36,-0.027,0.989,-0.167,-0.137,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.4,317,317,0.004,+0.02,1537,LPV,+0.01,0,,,AP,GPS,GP,-0.2,-1.6,,-0.1,,-760.5,,-4,+10,-13.2,6.7,1339,1700,5.3,84,040007FF N100 N100,33,,,1200,ALT,151,10,13,31.7,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,274,272,269,277,1420,1385,1420,1420,0,25,,,101
2022-02-25,12:07:38,20:07:38,-08:00,+37.4422331,-122.4177370,2164,3DDiff,504476.4,113.8,317,-40,43,-3.59,306.9,1.3,11,1866,2236,-653,110.0,112,-1.73,0.51,0.013,1.028,-0.167,-0.135,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.3,317,317,0.004,+0.02,1531,LPV,+0.01,0,,,AP,GPS,GP,-0.1,-1.7,,-0.0,,-759.1,,-3,+12,-13.2,6.7,1326,1600,5.3,83,040007FF N100 N100,94,,,1200,ALT,151,10,13,31.6,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,274,272,269,277,1420,1385,1420,1420,0,25,,,101
2022-02-25,12:07:39,20:07:39,-08:00,+37.4426178,-122.4181893,2152,3DDiff,504477.4,113.7,317,-40,43,-4.01,306.6,1.3,11,1859,2226,-685,109.7,112,-2.08,-0.24,0.027,0.877,-0.165,-0.121,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.3,317,317,0.004,+0.02,1522,LPV,+0.01,0,,,AP,GPS,GP,-0.0,-1.9,,-0.0,,-758.5,,-4,+9,-13.2,6.7,1317,1600,5.3,81,040007FF N100 N100,43,,,1200,ALT,151,10,13,31.5,83,2300,10.3,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,273,271,269,277,1420,1385,1420,1420,0,25,,,101
2022-02-25,12:07:40,20:07:40,-08:00,+37.4430022,-122.4186405,2138,3DDiff,504478.4,113.6,317,-40,43,-4.38,307.6,1.3,11,1844,2214,-757,108.8,111,-1.68,-0.04,0.004,0.991,-0.164,-0.139,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.3,317,317,0.004,+0.02,1516,LPV,+0.01,0,,,AP,GPS,GP,-0.0,-1.9,,-0.0,,-750.3,,-7,+10,-13.2,6.7,1306,1600,5.3,80,040007FF N100 N100,43,,,1200,ALT,151,10,13,30.8,83,2290,10.3,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,273,271,269,277,1420,1380,1420,1420,0,25,,,101
2022-02-25,12:07:41,20:07:41,-08:00,+37.4433872,-122.4190900,2123,3DDiff,504479.4,113.6,317,-40,43,-4.44,307.2,1.3,11,1828,2201,-843,108.5,111,-1.34,-0.54,0.016,1.041,-0.163,-0.120,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.2,317,317,0.004,+0.02,1510,LPV,+0.01,0,,,AP,GPS,GP,-0.0,-1.7,,-0.1,,-733.8,,-4,+11,-13.2,6.8,1292,1600,5.3,80,040007FF N100 N100,43,,,1200,ALT,151,10,13,30.7,83,2290,10.3,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,273,271,269,276,1420,1380,1420,1420,0,25,,,101
2022-02-25,12:07:42,20:07:42,-08:00,+37.4437715,-122.4195381,2110,3DDiff,504480.4,113.4,317,-40,43,-3.98,307.0,1.3,11,1814,2186,-860,108.6,111,-1.03,-0.20,-0.004,1.182,-0.160,-0.114,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.2,317,317,0.004,+0.02,1504,LPV,+0.00,0,,,AP,GPS,GP,-0.1,-1.4,,-0.2,,-716.9,,-4,+11,-13.2,6.8,1275,1600,5.3,79,040007FF N100 N100,63,,,1200,ALT,151,10,13,31.0,83,2290,10.3,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,273,271,268,276,1420,1380,1420,1420,0,25,,,101
2022-02-25,12:07:43,20:07:43,-08:00,+37.4441558,-122.4199858,2099,3DDiff,504481.4,113.3,317,-40,43,-3.27,307.1,1.3,11,1800,2172,-804,108.9,111,-1.17,-0.41,-0.009,1.012,-0.158,-0.113,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.2,318,317,0.004,+0.02,1495,LPV,+0.00,0,,,AP,GPS,GP,-0.2,-1.2,,-0.2,,-716.0,,-2,+12,-13.2,6.8,1259,1700,5.4,79,040007FF N100 N100,34,,,1200,ALT,151,10,13,31.1,83,2300,10.3,14.3,13,13,3.0,-1,39,0.00,0.01,0.01,273,270,268,276,1420,1380,1420,1420,0,25,,,101
2022-02-25,12:07:44,20:07:44,-08:00,+37.4445397,-122.4204313,2088,3DDiff,504482.4,113.0,317,-39,43,-3.22,306.1,1.3,11,1790,2159,-742,109.8,112,-1.36,0.48,-0.019,0.953,-0.156,-0.123,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.1,318,317,0.004,+0.02,1489,LPV,+0.01,0,,,AP,GPS,GP,-0.2,-1.1,,-0.2,,-720.8,,-5,+10,-13.2,6.8,1244,1700,5.4,78,040007FF N100 N100,49,,,1200,ALT,151,10,13,31.2,83,2300,10.3,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,270,268,276,1420,1380,1420,1425,0,25,,,101
2022-02-25,12:07:45,20:07:45,-08:00,+37.4449220,-122.4208746,2076,3DDiff,504483.4,112.7,318,-39,43,-3.86,307.6,1.3,11,1775,2147,-798,109.8,112,-1.25,1.08,-0.024,0.935,-0.156,-0.141,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.1,318,317,0.004,+0.02,1483,LPV,+0.01,0,,,AP,GPS,GP,-0.2,-1.1,,-0.3,,-736.5,,-7,+14,-13.2,6.8,1231,1700,5.5,77,040007FF N100 N100,97,,,1200,ALT,151,10,12,31.3,83,2300,10.3,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,270,268,276,1420,1380,1420,1425,0,26,,,101
2022-02-25,12:07:46,20:07:46,-08:00,+37.4453065,-122.4213182,2064,3DDiff,504484.4,112.5,318,-39,43,-3.45,307.2,1.3,11,1769,2135,-615,110.2,112,-1.36,-0.52,0.027,1.033,-0.155,-0.097,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.1,318,317,0.004,+0.02,1477,LPV,+0.01,0,,,AP,GPS,GP,-0.3,-1.1,,-0.3,,-719.1,,-6,+12,-13.2,6.8,1219,1700,5.5,76,040007FF N100 N100,90,,,1200,ALT,151,10,12,30.9,83,2300,10.3,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,270,268,276,1420,1380,1420,1430,0,26,,,101
2022-02-25,12:07:47,20:07:47,-08:00,+37.4456897,-122.4217587,2052,3DDiff,504485.4,112.3,317,-39,42,-4.00,306.2,1.3,11,1758,2127,-714,110.0,112,-1.75,-1.46,-0.021,1.021,-0.154,-0.113,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.0,318,317,0.004,+0.02,1469,LPV,+0.01,0,,,AP,GPS,GP,-0.3,-1.4,,-0.5,,-717.8,,+0,+9,-13.2,6.8,1212,1700,5.5,74,040007FF N100 N100,101,,,1200,ALT,151,10,12,30.4,83,2290,10.4,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,270,268,276,1420,1380,1420,1430,0,26,,,101
2022-02-25,12:07:48,20:07:48,-08:00,+37.4460706,-122.4222009,2039,3DDiff,504486.4,112.1,317,-39,42,-4.21,306.5,1.3,11,1742,2113,-671,109.4,111,-1.15,-0.29,-0.006,1.043,-0.155,-0.150,344,2000,,,30.31,122.800,GPS1,WPT,MAVKC,0.0,321,317,0.004,+0.02,1463,LPV,+0.00,0,,,AP,GPS,GP,-0.4,-1.5,,-0.5,,-709.0,,+5,+12,-13.2,6.9,1198,1700,5.6,73,020007FF N100 N100,57,,,1200,ALT,151,10,12,30.7,83,2290,10.4,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,270,268,276,1420,1380,1420,1430,0,26,,,101
2022-02-25,12:07:49,20:07:49,-08:00,+37.4464502,-122.4226433,2026,3DDiff,504487.4,112.0,317,-39,42,-3.91,305.9,1.3,11,1727,2100,-862,108.8,111,-1.18,-0.27,0.011,1.029,-0.156,-0.122,344,2000,,,30.31,122.800,GPS1,,RW30,5.2,317,317,0.004,+0.02,1457,LPV,+0.00,0,,,AP,GPS,GP,-0.4,-1.4,,-0.4,,-691.7,,+1,+14,-13.2,6.9,1185,1700,5.6,72,040007FF N100 N100,53,,,1200,ALT,151,10,12,31.0,83,2290,10.4,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,269,268,275,1420,1380,1420,1425,0,26,,,101
2022-02-25,12:07:50,20:07:50,-08:00,+37.4468293,-122.4230851,2014,3DDiff,504488.4,111.8,317,-39,42,-3.39,306.6,1.3,11,1714,2086,-815,108.5,110,-0.99,0.19,0.014,0.950,-0.155,-0.107,344,2000,,,30.31,122.800,GPS1,,RW30,5.2,317,317,0.004,+0.02,1451,LPV,+0.00,0,,,AP,GPS,GP,-0.4,-1.1,,-0.3,,-690.8,,-3,+12,-13.2,6.9,1170,1700,5.6,71,040007FF N100 N100,37,,,1200,ALT,151,10,12,30.9,83,2290,10.4,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,269,268,275,1420,1380,1420,1425,0,25,,,101
2022-02-25,12:07:51,20:07:51,-08:00,+37.4472078,-122.4235249,2002,3DDiff,504489.4,111.5,317,-39,42,-3.37,306.0,1.3,11,1705,2074,-712,108.4,110,-1.02,-0.98,-0.028,1.016,-0.155,-0.123,344,2000,,,30.31,122.800,GPS1,,RW30,5.2,317,317,0.004,+0.02,1445,LPV,+0.00,0,,,AP,GPS,GP,-0.3,-1.0,,-0.3,,-688.1,,-1,+11,-13.2,6.9,1156,1800,5.6,70,040007FF N100 N100,47,,,1200,ALT,151,10,12,31.1,83,2290,10.4,14.3,13,14,3.0,-1,39,0.00,0.01,0.01,272,269,267,275,1420,1380,1420,1425,0,25,,,101
2022-02-25,12:07:52,20:07:52,-08:00,+37.4475855,-122.4239651,1991,3DDiff,504490.4,111.3,318,-39,42,-3.59,307.7,1.3,11,1689,2061,-753,108.2,110,-1.12,-0.71,0.036,0.864,-0.155,-0.125,344,2000,,,30.31,122.800,GPS1,,RW30,5.1,317,317,0.004,+0.02,1436,LPV,+0.00,0,,,AP,GPS,GP,-0.3,-0.9,,-0.3,,-703.5,,-2,+15,-13.2,6.9,1143,1800,5.6,69,040007FF N100 N100,45,,,1200,ALT,151,10,12,30.8,83,2280,10.4,14.3,13,13,3.0,-1,39,0.00,0.01,0.01,271,269,267,275,1420,1380,1420,1425,0,25,,,101
2022-02-25,12:07:53,20:07:53,-08:00,+37.4479621,-122.4244023,1978,3DDiff,504491.4,111.0,317,-39,42,-4.18,306.3,1.3,11,1684,2051,-678,107.8,109,-1.02,-0.49,-0.009,0.978,-0.155,-0.119,344,2000,,,30.31,122.800,GPS1,,RW30,5.1,317,317,0.004,+0.02,1430,LPV,+0.00,0,,,AP,GPS,GP,-0.3,-0.8,,-0.3,,-701.7,,+1,+12,-13.2,7.0,1133,1800,5.6,69,040007FF N100 N100,95,,,1200,ALT,150,10,12,30.7,83,2280,10.4,14.3,13,13,3.0,-1,39,0.00,0.01,0.01,271,269,267,274,1420,1380,1420,1425,0,25,,,101
2022-02-25,12:07:54,20:07:54,-08:00,+37.4483380,-122.4248390,1963,3DDiff,504492.4,110.7,317,-39,42,-4.75,306.4,1.3,11,1666,2039,-792,107.2,109,-0.74,-1.90,0.022,0.940,-0.155,-0.124,344,2000,,,30.31,122.800,GPS1,,RW30,5.1,317,317,0.004,+0.02,1424,LPV,-0.00,-0,,,AP,GPS,GP,-0.3,-0.8,,-0.3,,-684.1,,+1,+16,-13.2,7.0,1121,1800,5.6,68,040007FF N100 N100,93,,,1200,ALT,150,10,12,30.5,83,2270,10.5,14.3,13,13,3.0,-1,39,0.00,0.01,0.01,271,269,267,274,1420,1380,1420,1425,0,25,,,101
2022-02-25,12:07:55,20:07:55,-08:00,+37.4487132,-122.4252758,1947,3DDiff,504493.4,110.4,317,-39,42,-4.11,306.7,1.3,11,1650,2024,-885,106.7,108,-0.38,-0.07,0.034,1.019,-0.156,-0.124,344,2000,,,30.31,122.800,GPS1,,RW30,5.0,317,317,0.004,+0.02,1418,LPV,-0.01,-0,,,AP,GPS,GP,-0.3,-0.4,,-0.3,,-574.2,,-1,+16,-13.2,7.0,1106,1800,5.6,68,040007FF N100 N100,178,,,1200,ALT,150,10,12,30.7,83,2270,10.5,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,271,268,267,274,1420,1380,1420,1425,0,26,,,101
2022-02-25,12:07:56,20:07:56,-08:00,+37.4490874,-122.4257112,1935,3DDiff,504494.4,110.3,317,-38,42,-3.06,307.0,1.3,11,1638,2009,-792,106.4,108,-0.04,-0.22,0.006,0.990,-0.153,-0.070,344,2000,,,30.31,122.800,GPS1,,RW30,5.0,317,317,0.004,+0.02,1412,LPV,-0.01,-0,,,AP / TRIM UP,GPS,GP,-0.3,-0.2,,-0.3,,-551.6,,-3,+15,-13.2,7.0,1090,1800,5.6,68,040007FF N100 N100,45,,,1200,ALT,150,10,12,30.8,83,2270,10.5,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,271,268,267,274,1420,1375,1420,1425,0,25,,,101
2022-02-25,12:07:57,20:07:57,-08:00,+37.4494615,-122.4261455,1925,3DDiff,504495.4,109.9,317,-38,41,-2.86,307.5,1.3,11,1627,1996,-802,106.2,108,-0.04,-0.73,-0.015,1.059,-0.149,-0.090,344,2000,,,30.31,122.800,GPS1,,RW30,5.0,317,317,0.004,+0.02,1403,LPV,-0.01,-0,,,AP / TRIM UP,GPS,GP,-0.3,-0.1,,-0.3,,-592.7,,-0,+15,-13.2,7.1,1077,1800,5.6,68,040007FF N100 N100,29,,,1200,ALT,150,10,12,30.7,83,2270,10.5,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,271,268,267,274,1420,1375,1415,1425,0,26,,,101
2022-02-25,12:07:58,20:07:58,-08:00,+37.4498331,-122.4265780,1916,3DDiff,504496.4,109.6,318,-38,41,-2.50,307.9,1.3,11,1618,1985,-549,106.1,108,-0.18,0.48,0.004,1.041,-0.146,-0.100,344,2000,,,30.31,122.800,GPS1,,RW30,4.9,317,317,0.004,+0.02,1397,LPV,-0.00,-0,,,AP / TRIM UP,GPS,GP,-0.3,0.0,,-0.3,,-633.8,,-4,+15,-13.2,7.1,1064,1800,5.6,68,040007FF N100 N100,58,,,1200,ALT,150,10,12,30.7,83,2260,10.6,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,271,268,267,274,1420,1375,1415,1430,0,26,,,101
2022-02-25,12:07:59,20:07:59,-08:00,+37.4502039,-122.4270079,1908,3DDiff,504497.4,109.2,317,-38,41,-3.12,307.5,1.3,11,1612,1978,-571,106.3,108,-0.94,-0.11,0.000,0.938,-0.143,-0.102,344,2000,,,30.31,122.800,GPS1,,RW30,4.9,317,317,0.004,+0.02,1391,LPV,+0.00,0,,,AP / TRIM UP,GPS,GP,-0.3,-0.3,,-0.4,,-673.4,,-3,+13,-13.2,7.1,1057,1800,5.6,68,040007FF N100 N100,68,,,1200,ALT,150,10,12,30.9,83,2260,10.6,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,271,268,267,274,1420,1375,1415,1430,0,26,,,101
2022-02-25,12:08:00,20:08:00,-08:00,+37.4505748,-122.4274379,1897,3DDiff,504498.4,108.9,317,-38,41,-3.12,307.5,1.3,11,1600,1968,-536,106.1,108,-0.70,-0.36,0.018,1.080,-0.144,-0.123,344,2000,,,30.31,122.800,GPS1,,RW30,4.9,317,317,0.004,+0.02,1386,LPV,+0.00,0,,,AP / TRIM UP,GPS,GP,-0.4,-0.6,,-0.4,,-681.1,,-2,+12,-13.2,7.1,1049,1800,5.6,67,040007FF N100 N100,22,,,1200,ALT,150,10,12,30.8,83,2250,10.6,14.3,12,13,3.0,-4,39,0.00,0.01,0.01,271,268,267,274,1420,1375,1415,1430,0,25,,,101
2022-02-25,12:08:01,20:08:01,-08:00,+37.4509449,-122.4278668,1888,3DDiff,504499.4,108.8,317,-38,41,-2.19,306.5,1.3,11,1594,1959,-530,106.1,108,-0.54,-0.75,0.002,1.048,-0.141,-0.056,344,2000,,,30.31,122.800,GPS1,,RW30,4.8,317,317,0.004,+0.02,1380,LPV,+0.01,0,,,AP,GPS,GP,-0.4,-1.0,,-0.4,,-696.1,,+1,+1,-13.2,7.1,1040,1800,5.6,67,040007FF N100 N100,44,,,1200,ALT,150,10,12,30.9,82,2250,10.6,14.3,12,13,3.0,-8,39,0.00,0.01,0.01,270,268,267,274,1420,1375,1415,1425,0,25,,,101
2022-02-25,12:08:02,20:08:02,-08:00,+37.4513129,-122.4282957,1882,3DDiff,504500.4,108.5,317,-38,41,-2.10,307.1,1.3,11,1580,1949,-664,106.0,108,-0.00,-0.01,-0.006,0.975,-0.138,-0.081,344,2000,,,30.31,122.800,GPS1,,RW30,4.8,317,317,0.004,+0.02,1374,LPV,+0.02,0,,,AP,GPS,GP,-0.4,-1.2,,-0.4,,-725.5,,-1,-4,-13.2,7.2,1030,1800,5.7,66,040007FF N100 N100,28,,,1200,ALT,150,10,12,31.0,82,2250,10.6,14.3,12,13,3.0,-13,39,0.00,0.01,0.01,270,268,267,274,1420,1375,1415,1425,0,25,,,101
2022-02-25,12:08:03,20:08:03,-08:00,+37.4516797,-122.4287241,1875,3DDiff,504501.4,108.2,318,-38,41,-1.55,307.7,1.3,11,1576,1939,-421,105.8,107,0.38,-0.32,0.005,1.077,-0.136,-0.084,344,2000,,,30.31,122.800,GPS1,,RW30,4.8,317,317,0.004,+0.02,1365,LPV,+0.03,0,,,AP,GPS,GP,-0.4,-0.9,,-0.3,,-764.2,,-2,-7,-13.2,7.2,1020,1800,5.7,65,040007FF N100 N100,22,,,1200,ALT,150,10,12,30.8,82,2250,10.6,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,268,267,274,1420,1380,1415,1425,0,25,,,101
2022-02-25,12:08:04,20:08:04,-08:00,+37.4520436,-122.4291502,1871,3DDiff,504502.4,107.7,317,-38,40,-1.29,307.3,1.3,11,1571,1934,-392,105.7,107,0.13,-0.75,0.004,0.922,-0.133,-0.069,344,2000,,,30.31,122.800,GPS1,,RW30,4.8,317,317,0.004,+0.02,1359,LPV,+0.05,0,,,AP,GPS,GP,-0.3,-0.9,,-0.3,,-824.7,,-0,-10,-13.2,7.2,1014,1800,5.7,65,040007FF N100 N100,44,,,1200,ALT,150,10,12,30.8,82,2250,10.7,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,267,266,274,1420,1380,1415,1425,0,26,,,101
2022-02-25,12:08:05,20:08:05,-08:00,+37.4524046,-122.4295761,1866,3DDiff,504503.4,107.1,317,-38,40,-1.93,308.2,1.3,11,1563,1928,-376,105.3,107,0.03,0.07,0.005,0.904,-0.134,-0.125,344,2000,,,30.31,122.800,GPS1,,RW30,4.7,317,317,0.004,+0.02,1353,LPV,+0.06,0,,,AP,GPS,GP,-0.3,-0.8,,-0.2,,-876.6,,-4,-8,-13.2,7.2,1009,1800,5.8,64,040007FF N100 N100,99,,,1200,ALT,150,10,12,30.9,82,2240,10.7,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,267,266,274,1420,1380,1415,1425,0,26,,,101
2022-02-25,12:08:06,20:08:06,-08:00,+37.4527643,-122.4299995,1858,3DDiff,504504.4,106.7,317,-38,40,-2.14,307.8,1.3,11,1557,1922,-425,104.4,106,-0.17,-0.14,0.002,0.992,-0.136,-0.106,344,2000,,,30.31,122.800,GPS1,,RW30,4.7,317,317,0.004,+0.02,1347,LPV,+0.07,0,,,AP,GPS,GP,-0.2,-0.8,,-0.1,,-914.9,,-4,-12,-13.2,7.2,1004,1800,5.8,63,040007FF N100 N100,56,,,1200,ALT,150,10,12,31.0,82,2230,10.7,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,267,266,273,1415,1375,1410,1425,0,26,,,101
2022-02-25,12:08:07,20:08:07,-08:00,+37.4531247,-122.4304238,1851,3DDiff,504505.4,106.4,316,-37,40,-2.63,307.1,1.3,11,1554,1915,-305,103.7,105,-0.49,0.06,-0.009,0.909,-0.137,-0.085,344,2000,,,30.31,122.800,GPS1,,RW30,4.7,317,317,0.004,+0.02,1341,LPV,+0.08,0,,,AP,GPS,GP,-0.1,-1.0,,-0.1,,-945.4,,-3,-14,-13.2,7.3,999,1800,5.9,62,040007FF N100 N100,56,,,1200,ALT,150,10,12,30.8,82,2220,10.7,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,267,266,273,1415,1375,1410,1425,0,26,,,101
2022-02-25,12:08:08,20:08:08,-08:00,+37.4534831,-122.4308469,1841,3DDiff,504506.4,106.2,317,-37,40,-2.96,307.5,1.3,11,1541,1908,-481,102.8,104,-0.81,-0.11,0.005,1.042,-0.138,-0.095,344,2000,,,30.31,122.800,GPS1,,RW30,4.6,317,317,0.004,+0.02,1335,LPV,+0.09,0,,,AP,GPS,GP,-0.1,-1.2,,-0.1,,-960.5,,-1,-10,-13.2,7.3,994,1800,5.9,62,040007FF N100 N100,19,,,1200,ALT,150,10,12,30.8,82,2210,10.8,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,267,266,273,1410,1375,1410,1425,0,26,,,101
2022-02-25,12:08:09,20:08:09,-08:00,+37.4538411,-122.4312691,1832,3DDiff,504507.4,106.1,316,-37,40,-2.84,306.6,1.3,11,1535,1900,-472,102.8,104,-0.98,0.47,-0.015,0.977,-0.137,-0.071,344,2000,,,30.31,122.800,GPS1,,RW30,4.6,317,317,0.004,+0.02,1329,LPV,+0.09,0,,,AP,GPS,GP,-0.1,-1.6,,-0.1,,-968.1,,-5,-16,-13.2,7.3,985,1700,6.0,62,040007FF N100 N100,30,,,1200,ALT,150,10,12,30.6,82,2210,10.8,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,267,266,273,1410,1370,1410,1420,0,26,,,101
2022-02-25,12:08:10,20:08:10,-08:00,+37.4542001,-122.4316911,1823,3DDiff,504508.4,106.1,317,-37,40,-3.00,307.5,1.3,11,1522,1890,-577,102.8,104,-1.45,-0.04,0.030,0.971,-0.136,-0.090,344,2000,,,30.31,122.800,GPS1,,RW30,4.6,317,317,0.004,+0.02,1323,LPV,+0.09,0,,,AP,GPS,GP,-0.1,-1.9,,-0.1,,-976.1,,-3,-9,-13.2,7.3,975,1700,6.1,62,040007FF N100 N100,24,,,1200,ALT,150,10,12,30.7,82,2210,10.8,14.3,12,13,3.0,-14,39,0.00,0.01,0.01,270,267,266,273,1410,1370,1410,1415,0,26,,,101
